psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
23	1	0	0	0	0	0	0	+	262068-1	24	0	24	mmu-mir-30e	92	16	40	1	24,	0,	16,
20	1	0	0	0	0	0	0	+	262097-1	21	0	21	mmu-mir-320	82	47	68	1	21,	0,	47,
18	0	0	0	0	0	0	0	+	262102-1	18	0	18	mmu-mir-103-1	86	34	52	1	18,	0,	34,
20	1	0	0	0	0	0	0	+	262122-1	21	0	21	mmu-mir-30a	71	6	27	1	21,	0,	6,
20	1	0	0	0	0	0	0	+	262124-1	21	0	21	mmu-mir-25	84	51	72	1	21,	0,	51,
18	1	0	0	0	0	0	0	+	262129-1	19	0	19	mmu-mir-33	69	45	64	1	19,	0,	45,
20	1	0	0	0	0	0	0	+	262140-1	21	0	21	mmu-mir-2135-4	107	52	73	1	21,	0,	52,
20	1	0	0	0	0	0	0	+	262140-1	21	0	21	mmu-mir-2135-3	110	53	74	1	21,	0,	53,
20	1	0	0	0	0	0	0	+	262140-1	21	0	21	mmu-mir-2135-2	110	53	74	1	21,	0,	53,
20	1	0	0	0	0	0	0	+	262140-1	21	0	21	mmu-mir-2135-1	110	53	74	1	21,	0,	53,
20	1	0	0	0	0	0	0	+	262145-1	21	0	21	mmu-mir-669a-3	109	26	47	1	21,	0,	26,
20	1	0	0	0	0	0	0	+	262145-1	21	0	21	mmu-mir-669a-2	97	20	41	1	21,	0,	20,
20	1	0	0	0	0	0	0	+	262145-1	21	0	21	mmu-mir-669a-1	97	18	39	1	21,	0,	18,
19	1	0	0	0	0	0	0	+	262160-1	20	0	20	mmu-mir-3072	83	50	70	1	20,	0,	50,
16	0	0	0	0	0	0	0	+	262190-1	21	0	16	mmu-mir-302d	66	42	58	1	16,	0,	42,
16	0	0	0	0	0	0	0	+	262190-1	21	0	16	mmu-mir-302c	68	43	59	1	16,	0,	43,
20	1	0	0	0	0	0	0	+	262190-1	21	0	21	mmu-mir-302b	74	48	69	1	21,	0,	48,
16	0	0	0	0	0	0	0	+	262190-1	21	0	16	mmu-mir-302a	69	44	60	1	16,	0,	44,
21	1	0	0	0	0	0	0	+	262197-1	22	0	22	mmu-mir-500	92	58	80	1	22,	0,	58,
20	0	0	0	0	0	0	0	+	262233-1	20	0	20	mmu-mir-669a-3	109	63	83	1	20,	0,	63,
19	1	0	0	0	0	0	0	+	262263-1	20	0	20	mmu-mir-135b	97	15	35	1	20,	0,	15,
20	1	0	0	0	0	0	0	+	262264-1	21	0	21	mmu-mir-467b	73	9	30	1	21,	0,	9,
20	1	0	0	0	0	0	0	+	262264-1	21	0	21	mmu-mir-467a-1	73	9	30	1	21,	0,	9,
16	0	0	0	0	0	0	0	+	262266-1	16	0	16	mmu-mir-2134-6	57	22	38	1	16,	0,	22,
16	0	0	0	0	0	0	0	+	262266-1	16	0	16	mmu-mir-2134-5	57	22	38	1	16,	0,	22,
16	0	0	0	0	0	0	0	+	262266-1	16	0	16	mmu-mir-2134-4	57	22	38	1	16,	0,	22,
16	0	0	0	0	0	0	0	+	262266-1	16	0	16	mmu-mir-2134-3	90	40	56	1	16,	0,	40,
16	0	0	0	0	0	0	0	+	262266-1	16	0	16	mmu-mir-2134-2	57	22	38	1	16,	0,	22,
16	0	0	0	0	0	0	0	+	262266-1	16	0	16	mmu-mir-2134-1	55	21	37	1	16,	0,	21,
18	0	0	0	0	0	0	0	+	262267-1	20	0	18	mmu-mir-1937b-1	127	26	44	1	18,	0,	26,
18	0	0	0	0	0	0	0	+	262267-1	20	0	18	mmu-mir-1937a	118	22	40	1	18,	0,	22,
17	1	0	0	0	0	0	0	+	262273-1	18	0	18	mmu-mir-2134-6	57	7	25	1	18,	0,	7,
17	1	0	0	0	0	0	0	+	262273-1	18	0	18	mmu-mir-2134-5	57	7	25	1	18,	0,	7,
17	1	0	0	0	0	0	0	+	262273-1	18	0	18	mmu-mir-2134-4	57	7	25	1	18,	0,	7,
17	1	0	0	0	0	0	0	+	262273-1	18	0	18	mmu-mir-2134-3	90	25	43	1	18,	0,	25,
17	1	0	0	0	0	0	0	+	262273-1	18	0	18	mmu-mir-2134-2	57	7	25	1	18,	0,	7,
21	1	0	0	0	0	0	0	+	262299-1	22	0	22	mmu-mir-138-2	71	1	23	1	22,	0,	1,
21	1	0	0	0	0	0	0	+	262299-1	22	0	22	mmu-mir-138-1	99	22	44	1	22,	0,	22,
19	0	0	0	0	0	0	0	+	262319-1	22	0	19	mmu-mir-292	82	49	68	1	19,	0,	49,
17	1	0	0	0	0	0	0	+	262322-1	20	0	18	mmu-mir-290	83	13	31	1	18,	0,	13,
19	1	0	0	0	0	0	0	+	262336-1	20	0	20	mmu-mir-30a	71	5	25	1	20,	0,	5,
16	0	0	0	0	0	0	0	+	262355-1	16	0	16	mmu-mir-2138	86	15	31	1	16,	0,	15,
19	1	0	0	0	0	0	0	+	262357-1	20	0	20	mmu-mir-320	82	46	66	1	20,	0,	46,
22	1	0	0	0	0	0	0	-	262371-1	24	1	24	mmu-mir-1954	86	57	80	1	23,	0,	57,
16	0	0	0	0	0	0	0	+	262376-1	19	0	16	mmu-mir-689-2	109	93	109	1	16,	0,	93,
20	1	0	0	0	0	0	0	+	262415-1	21	0	21	mmu-mir-183	70	5	26	1	21,	0,	5,
19	1	0	0	0	0	0	0	+	262462-1	20	0	20	mmu-mir-20a	107	63	83	1	20,	0,	63,
19	1	0	0	0	0	0	0	+	262478-1	20	0	20	mmu-mir-140	70	5	25	1	20,	0,	5,
18	0	0	0	0	0	0	0	+	262488-1	19	0	18	mmu-mir-324	89	52	70	1	18,	0,	52,
17	0	0	0	0	0	0	0	+	262493-1	18	0	17	mmu-mir-361	70	5	22	1	17,	0,	5,
17	1	0	0	0	0	0	0	+	262510-1	18	0	18	mmu-mir-23b	74	45	63	1	18,	0,	45,
17	1	0	0	0	0	0	0	+	262510-1	18	0	18	mmu-mir-23a	75	45	63	1	18,	0,	45,
20	1	0	0	0	0	0	0	+	262525-1	21	0	21	mmu-mir-291a	82	49	70	1	21,	0,	49,
18	0	0	0	0	0	0	0	+	262527-1	19	0	18	mmu-mir-143	63	39	57	1	18,	0,	39,
18	0	0	0	0	0	0	0	+	262534-1	20	2	20	mmu-mir-466e	84	54	72	1	18,	2,	54,
18	0	0	0	0	0	0	0	+	262534-1	20	2	20	mmu-mir-466c	84	54	72	1	18,	2,	54,
18	0	0	0	0	0	0	0	+	262534-1	20	2	20	mmu-mir-466b-3	81	53	71	1	18,	2,	53,
18	0	0	0	0	0	0	0	+	262534-1	20	2	20	mmu-mir-466b-2	82	53	71	1	18,	2,	53,
18	0	0	0	0	0	0	0	+	262534-1	20	2	20	mmu-mir-466b-1	82	53	71	1	18,	2,	53,
18	0	0	0	0	0	0	0	+	262534-1	20	2	20	mmu-mir-466a	73	53	71	1	18,	2,	53,
20	1	0	0	0	0	0	0	+	262535-1	21	0	21	mmu-mir-18b	83	10	31	1	21,	0,	10,
18	1	0	0	0	0	0	0	+	262542-1	19	0	19	mmu-mir-192	89	13	32	1	19,	0,	13,
21	1	0	0	0	0	0	0	+	262554-1	23	1	23	mmu-mir-2135-5	102	4	26	1	22,	1,	4,
18	0	0	0	0	0	0	0	+	262554-1	23	1	19	mmu-mir-2135-4	107	8	26	1	18,	1,	8,
21	1	0	0	0	0	0	0	+	262554-1	23	1	23	mmu-mir-2135-3	110	9	31	1	22,	1,	9,
21	1	0	0	0	0	0	0	+	262554-1	23	1	23	mmu-mir-2135-2	110	9	31	1	22,	1,	9,
21	1	0	0	0	0	0	0	+	262554-1	23	1	23	mmu-mir-2135-1	110	9	31	1	22,	1,	9,
17	1	0	0	0	0	0	0	+	262561-1	18	0	18	mmu-mir-302d	66	43	61	1	18,	0,	43,
20	1	0	0	0	0	0	0	+	262567-1	21	0	21	mmu-mir-30e	92	58	79	1	21,	0,	58,
18	1	0	0	0	0	0	0	+	262586-1	19	0	19	mmu-mir-378	66	43	62	1	19,	0,	43,
17	1	0	0	0	0	0	0	+	262595-1	21	3	21	mmu-mir-18b	83	13	31	1	18,	3,	13,
19	1	0	0	0	0	0	0	+	262596-1	20	0	20	mmu-mir-484	67	4	24	1	20,	0,	4,
19	2	0	0	0	0	0	0	+	262602-1	21	0	21	mmu-mir-673	91	14	35	1	21,	0,	14,
18	1	0	0	0	0	0	0	+	262640-1	19	0	19	mmu-let-7c-2	95	13	32	1	19,	0,	13,
18	1	0	0	0	0	0	0	+	262640-1	19	0	19	mmu-let-7c-1	94	15	34	1	19,	0,	15,
19	1	0	0	0	0	0	0	+	262645-1	20	0	20	mmu-mir-151	68	7	27	1	20,	0,	7,
19	2	0	0	0	0	0	0	+	262667-1	21	0	21	mmu-mir-24-2	107	60	81	1	21,	0,	60,
19	2	0	0	0	0	0	0	+	262667-1	21	0	21	mmu-mir-24-1	68	43	64	1	21,	0,	43,
16	0	0	0	0	0	0	0	+	262686-1	21	0	16	mmu-mir-200a	90	53	69	1	16,	0,	53,
20	1	0	0	0	0	0	0	+	262686-1	21	0	21	mmu-mir-141	72	47	68	1	21,	0,	47,
18	1	0	0	0	0	0	0	+	262695-1	19	0	19	mmu-mir-540	67	43	62	1	19,	0,	43,
18	1	0	0	0	0	0	0	+	262708-1	19	0	19	mmu-mir-101b	97	60	79	1	19,	0,	60,
18	1	0	0	0	0	0	0	+	262733-1	19	0	19	mmu-mir-409	79	47	66	1	19,	0,	47,
20	1	0	0	0	0	0	0	+	262756-1	21	0	21	mmu-mir-425	85	11	32	1	21,	0,	11,
18	2	0	0	0	0	0	0	+	262759-1	20	0	20	mmu-mir-293	80	47	67	1	20,	0,	47,
16	0	0	0	0	0	0	0	+	262813-1	21	5	21	mmu-mir-24-2	107	65	81	1	16,	5,	65,
16	0	0	0	0	0	0	0	+	262813-1	21	5	21	mmu-mir-24-1	68	48	64	1	16,	5,	48,
20	0	0	0	0	0	0	0	+	262816-1	20	0	20	mmu-mir-135a-2	100	22	42	1	20,	0,	22,
20	0	0	0	0	0	0	0	+	262816-1	20	0	20	mmu-mir-135a-1	90	16	36	1	20,	0,	16,
18	1	0	0	0	0	0	0	+	262844-1	19	0	19	mmu-mir-210	110	65	84	1	19,	0,	65,
21	1	0	0	0	0	0	0	+	262846-1	22	0	22	mmu-mir-26a-2	84	13	35	1	22,	0,	13,
21	1	0	0	0	0	0	0	+	262846-1	22	0	22	mmu-mir-26a-1	90	15	37	1	22,	0,	15,
17	0	0	0	0	0	0	0	+	262854-1	18	0	17	mmu-mir-294	84	50	67	1	17,	0,	50,
20	1	0	0	0	0	0	0	+	262857-1	21	0	21	mmu-mir-19b-2	84	53	74	1	21,	0,	53,
20	1	0	0	0	0	0	0	+	262857-1	21	0	21	mmu-mir-19b-1	87	53	74	1	21,	0,	53,
19	0	0	0	0	0	1	1	+	262860-1	19	0	19	mmu-mir-381	75	48	68	2	12,7,	0,12,	48,61,
22	1	0	0	0	0	0	0	+	262868-1	23	0	23	mmu-mir-425	85	12	35	1	23,	0,	12,
20	1	0	0	0	0	0	0	+	262884-1	21	0	21	mmu-mir-342	99	60	81	1	21,	0,	60,
18	0	0	0	0	0	0	0	+	262930-1	18	0	18	mmu-mir-140	70	46	64	1	18,	0,	46,
18	0	0	0	0	0	0	0	+	262931-1	23	4	22	mmu-mir-690	109	59	77	1	18,	4,	59,
18	0	0	0	0	0	0	0	+	262931-1	23	4	22	mmu-mir-3473	71	51	69	1	18,	4,	51,
20	1	0	0	0	0	0	0	+	262931-1	23	1	22	mmu-mir-1934	83	60	81	1	21,	1,	60,
20	1	0	0	0	0	0	0	+	262938-1	21	0	21	mmu-mir-294	84	49	70	1	21,	0,	49,
19	1	0	0	0	0	0	0	+	262940-1	20	0	20	mmu-mir-9-3	90	15	35	1	20,	0,	15,
19	1	0	0	0	0	0	0	+	262940-1	20	0	20	mmu-mir-9-2	72	7	27	1	20,	0,	7,
19	1	0	0	0	0	0	0	+	262940-1	20	0	20	mmu-mir-9-1	89	15	35	1	20,	0,	15,
21	1	0	0	0	0	0	0	+	262963-1	22	0	22	mmu-mir-669o	96	18	40	1	22,	0,	18,
20	2	0	0	0	0	0	0	+	262963-1	22	0	22	mmu-mir-669a-3	109	26	48	1	22,	0,	26,
20	2	0	0	0	0	0	0	+	262963-1	22	0	22	mmu-mir-669a-2	97	20	42	1	22,	0,	20,
20	2	0	0	0	0	0	0	+	262963-1	22	0	22	mmu-mir-669a-1	97	18	40	1	22,	0,	18,
19	0	0	0	0	0	0	0	+	262975-1	23	2	21	mmu-mir-690	109	58	77	1	19,	2,	58,
20	0	0	0	0	0	0	0	+	262975-1	23	1	21	mmu-mir-3473	71	49	69	1	20,	1,	49,
18	2	0	0	0	0	0	0	+	262975-1	23	3	23	mmu-mir-1934	83	63	83	1	20,	3,	63,
20	1	0	0	0	0	0	0	+	262976-1	21	0	21	mmu-mir-302a	69	44	65	1	21,	0,	44,
19	0	0	0	0	0	0	0	+	262987-1	19	0	19	mmu-mir-3470b	126	38	57	1	19,	0,	38,
18	0	0	0	0	0	0	0	+	262987-1	19	1	19	mmu-mir-3470a	77	13	31	1	18,	1,	13,
19	0	0	0	0	0	0	0	-	262987-1	19	0	19	mmu-mir-1935	60	36	55	1	19,	0,	36,
19	1	0	0	0	0	0	0	+	262988-1	20	0	20	mmu-mir-363	75	49	69	1	20,	0,	49,
18	0	0	0	0	0	0	0	+	262999-1	19	0	18	mmu-mir-292	82	52	70	1	18,	0,	52,
20	0	0	0	0	0	1	36	+	263006-1	20	0	20	mmu-mir-466k	122	19	75	2	11,9,	0,11,	19,66,
20	0	0	0	0	0	1	6	+	263006-1	20	0	20	mmu-mir-297a-2	64	24	50	2	13,7,	0,13,	24,43,
19	1	0	0	0	0	0	0	+	263012-1	20	0	20	mmu-mir-669l	98	20	40	1	20,	0,	20,
17	1	0	0	0	0	0	0	+	263012-1	20	2	20	mmu-mir-467e	87	14	32	1	18,	2,	14,
22	0	0	0	0	0	0	0	+	263021-1	23	0	22	mmu-mir-181d	72	6	28	1	22,	0,	6,
21	1	0	0	0	0	0	0	+	263021-1	23	0	22	mmu-mir-181b-2	89	15	37	1	22,	0,	15,
21	1	0	0	0	0	0	0	+	263021-1	23	0	22	mmu-mir-181b-1	80	11	33	1	22,	0,	11,
19	1	0	0	0	0	0	0	+	263024-1	20	0	20	mmu-mir-292	82	11	31	1	20,	0,	11,
18	0	0	0	0	0	0	0	+	263048-1	19	1	19	mmu-mir-541	90	13	31	1	18,	1,	13,
17	0	0	0	0	0	0	0	+	263067-1	17	0	17	mmu-mir-136	62	38	55	1	17,	0,	38,
18	1	0	0	0	0	0	0	+	263072-1	19	0	19	mmu-mir-320	82	47	66	1	19,	0,	47,
18	1	0	0	0	0	0	0	+	263090-1	19	0	19	mmu-mir-540	67	42	61	1	19,	0,	42,
20	1	0	0	0	0	0	0	+	263099-1	21	0	21	mmu-mir-466k	122	19	40	1	21,	0,	19,
22	1	0	0	0	0	0	0	-	263155-1	23	0	23	mmu-mir-2182	116	62	85	1	23,	0,	62,
19	1	0	0	0	0	0	0	+	263158-1	21	1	21	mmu-mir-24-2	107	61	81	1	20,	1,	61,
19	1	0	0	0	0	0	0	+	263158-1	21	1	21	mmu-mir-24-1	68	44	64	1	20,	1,	44,
19	1	0	0	0	0	0	0	+	263168-1	20	0	20	mmu-mir-466g	80	47	67	1	20,	0,	47,
17	1	0	0	0	0	0	0	+	263192-1	18	0	18	mmu-mir-363	75	50	68	1	18,	0,	50,
21	1	0	0	0	0	0	0	+	263201-1	22	0	22	mmu-mir-302b	74	47	69	1	22,	0,	47,
19	1	0	0	0	0	0	0	+	263208-1	20	0	20	mmu-mir-302b	74	48	68	1	20,	0,	48,
18	1	0	0	0	0	0	0	+	263251-1	19	0	19	mmu-mir-21	92	55	74	1	19,	0,	55,
21	2	0	0	0	0	0	0	+	263252-1	23	0	23	mmu-mir-298	82	10	33	1	23,	0,	10,
19	0	0	0	0	0	0	0	+	263255-1	20	0	19	mmu-mir-495	63	41	60	1	19,	0,	41,
21	1	0	0	0	0	0	0	+	263256-1	22	0	22	mmu-mir-320	82	47	69	1	22,	0,	47,
26	0	0	0	0	0	0	0	+	263262-1	26	0	26	mmu-mir-1944	74	38	64	1	26,	0,	38,
21	0	0	0	0	0	0	0	-	263296-1	21	0	21	mmu-mir-2182	116	3	24	1	21,	0,	3,
18	1	0	0	0	0	0	0	+	263309-1	19	0	19	mmu-mir-293	80	13	32	1	19,	0,	13,
21	0	0	0	0	0	0	0	+	263311-1	22	0	21	mmu-mir-16-2	95	15	36	1	21,	0,	15,
20	0	0	0	0	0	0	0	+	263311-1	22	1	21	mmu-mir-16-1	93	15	35	1	20,	1,	15,
18	1	0	0	0	0	0	0	+	263333-1	19	0	19	mmu-mir-93	88	14	33	1	19,	0,	14,
19	1	0	0	0	0	0	0	+	263343-1	20	0	20	mmu-mir-146b	109	28	48	1	20,	0,	28,
16	0	0	0	0	0	0	0	+	263343-1	20	0	16	mmu-mir-146a	65	5	21	1	16,	0,	5,
21	0	0	0	0	0	1	1	+	263344-1	21	0	21	mmu-mir-31	106	27	49	2	17,4,	0,17,	27,45,
19	1	0	0	0	0	0	0	+	263346-1	20	0	20	mmu-mir-196a-2	85	15	35	1	20,	0,	15,
19	1	0	0	0	0	0	0	+	263346-1	20	0	20	mmu-mir-196a-1	102	23	43	1	20,	0,	23,
19	1	0	0	0	0	0	0	+	263347-1	20	0	20	mmu-mir-669o	96	18	38	1	20,	0,	18,
16	0	0	0	0	0	0	0	+	263347-1	20	0	16	mmu-mir-669l	98	17	33	1	16,	0,	17,
16	0	0	0	0	0	0	0	+	263347-1	20	0	16	mmu-mir-669f	121	18	34	1	16,	0,	18,
16	0	0	0	0	0	0	0	+	263347-1	20	0	16	mmu-mir-669a-3	109	26	42	1	16,	0,	26,
16	0	0	0	0	0	0	0	+	263347-1	20	0	16	mmu-mir-669a-2	97	20	36	1	16,	0,	20,
16	0	0	0	0	0	0	0	+	263347-1	20	0	16	mmu-mir-669a-1	97	18	34	1	16,	0,	18,
18	1	0	0	0	0	0	0	+	263369-1	19	0	19	mmu-mir-295	69	42	61	1	19,	0,	42,
19	1	0	0	0	0	0	0	+	263376-1	20	0	20	mmu-mir-200b	70	8	28	1	20,	0,	8,
21	1	0	0	0	0	0	0	+	263384-1	22	0	22	mmu-mir-425	85	13	35	1	22,	0,	13,
17	1	0	0	0	0	0	0	+	263387-1	18	0	18	mmu-mir-467d	85	10	28	1	18,	0,	10,
20	0	0	0	0	0	0	0	+	263405-1	20	0	20	mmu-mir-666	99	55	75	1	20,	0,	55,
20	1	0	0	0	0	0	0	+	263421-1	21	0	21	mmu-mir-101b	97	60	81	1	21,	0,	60,
20	1	0	0	0	0	0	0	+	263430-1	21	0	21	mmu-mir-339	96	50	71	1	21,	0,	50,
18	1	0	0	0	0	0	0	+	263434-1	19	0	19	mmu-mir-292	82	49	68	1	19,	0,	49,
21	1	0	0	0	0	0	0	+	263455-1	22	0	22	mmu-mir-106a	65	4	26	1	22,	0,	4,
19	2	0	0	0	0	0	0	+	263464-1	22	0	21	mmu-mir-17	84	13	34	1	21,	0,	13,
20	1	0	0	0	0	0	0	+	263464-1	22	0	21	mmu-mir-106a	65	4	25	1	21,	0,	4,
18	0	0	0	0	0	0	0	+	263467-1	19	1	19	mmu-mir-302c	68	44	62	1	18,	1,	44,
19	1	0	0	0	0	0	0	+	263479-1	20	0	20	mmu-mir-297c	98	10	30	1	20,	0,	10,
19	1	0	0	0	0	0	0	+	263479-1	20	0	20	mmu-mir-297b	109	19	39	1	20,	0,	19,
19	1	0	0	0	0	0	0	+	263481-1	21	1	21	mmu-mir-31	106	28	48	1	20,	1,	28,
17	1	0	0	0	0	0	0	+	263487-1	19	0	18	mmu-mir-302d	66	43	61	1	18,	0,	43,
20	1	0	0	0	0	0	0	+	263489-1	21	0	21	mmu-mir-1935	60	38	59	1	21,	0,	38,
20	1	0	0	0	0	0	0	-	263489-1	21	0	21	mmu-mir-3470b	126	34	55	1	21,	0,	34,
18	0	0	0	0	0	1	1	+	263494-1	18	0	18	mmu-mir-27b	73	48	67	2	9,9,	0,9,	48,58,
19	1	0	0	0	0	0	0	+	263495-1	20	0	20	mmu-mir-495	63	41	61	1	20,	0,	41,
17	0	0	0	0	0	0	0	+	263497-1	17	0	17	mmu-mir-378	66	43	60	1	17,	0,	43,
18	0	0	0	0	0	0	0	+	263504-1	19	1	19	mmu-mir-376a	68	44	62	1	18,	1,	44,
21	1	0	0	0	0	0	0	+	263507-1	22	0	22	mmu-mir-335	98	15	37	1	22,	0,	15,
20	1	0	0	0	0	0	0	+	263510-1	21	0	21	mmu-mir-290	83	13	34	1	21,	0,	13,
20	1	0	0	0	0	0	0	+	263529-1	21	0	21	mmu-mir-382	76	10	31	1	21,	0,	10,
20	1	0	0	0	0	0	0	+	263545-1	21	0	21	mmu-mir-674	100	23	44	1	21,	0,	23,
18	1	0	0	0	0	0	0	+	263546-1	19	0	19	mmu-mir-409	79	46	65	1	19,	0,	46,
18	1	0	0	0	0	0	0	+	263576-1	19	0	19	mmu-mir-200a	90	53	72	1	19,	0,	53,
19	1	0	0	0	0	0	0	+	263620-1	20	0	20	mmu-mir-18a	96	16	36	1	20,	0,	16,
18	1	0	0	0	0	0	0	+	263628-1	19	0	19	mmu-mir-302a	69	45	64	1	19,	0,	45,
18	1	0	0	0	0	0	0	+	263629-1	19	0	19	mmu-mir-2140	53	12	31	1	19,	0,	12,
21	1	0	0	0	0	0	0	+	263639-1	22	0	22	mmu-mir-425	85	13	35	1	22,	0,	13,
18	2	0	0	0	0	0	0	+	263661-1	20	0	20	mmu-mir-181d	72	6	26	1	20,	0,	6,
19	1	0	0	0	0	0	0	+	263661-1	20	0	20	mmu-mir-181b-2	89	15	35	1	20,	0,	15,
19	1	0	0	0	0	0	0	+	263661-1	20	0	20	mmu-mir-181b-1	80	11	31	1	20,	0,	11,
20	1	0	0	0	0	0	0	+	263671-1	21	0	21	mmu-mir-487b	82	49	70	1	21,	0,	49,
20	0	0	0	0	0	0	0	+	263677-1	21	1	21	mmu-mir-181b-2	89	16	36	1	20,	1,	16,
20	0	0	0	0	0	0	0	+	263677-1	21	1	21	mmu-mir-181b-1	80	12	32	1	20,	1,	12,
17	0	0	0	0	0	0	0	+	263686-1	18	0	17	mmu-mir-127	70	42	59	1	17,	0,	42,
18	1	0	0	0	0	0	0	-	263702-1	22	1	20	mmu-mir-1186	122	0	19	1	19,	2,	0,
19	1	0	0	0	0	0	0	+	263707-1	20	0	20	mmu-mir-191	74	48	68	1	20,	0,	48,
17	1	0	0	0	0	0	0	+	263716-1	21	0	18	mmu-mir-449b	80	10	28	1	18,	0,	10,
20	1	0	0	0	0	0	0	+	263716-1	21	0	21	mmu-mir-34c	77	12	33	1	21,	0,	12,
19	2	0	0	0	0	0	0	+	263716-1	21	0	21	mmu-mir-34b	84	13	34	1	21,	0,	13,
20	0	0	0	0	0	0	0	+	263717-1	23	3	23	mmu-mir-302b	74	49	69	1	20,	3,	49,
16	0	0	0	0	0	0	0	+	263717-1	23	3	19	mmu-mir-302a	69	45	61	1	16,	3,	45,
18	1	0	0	0	0	0	0	+	263727-1	19	0	19	mmu-mir-295	69	43	62	1	19,	0,	43,
19	1	0	0	0	0	0	0	+	263736-1	20	0	20	mmu-mir-449a	91	15	35	1	20,	0,	15,
20	1	0	0	0	0	0	0	+	263742-1	21	0	21	mmu-mir-669o	96	18	39	1	21,	0,	18,
19	2	0	0	0	0	0	0	+	263742-1	21	0	21	mmu-mir-669a-3	109	26	47	1	21,	0,	26,
19	2	0	0	0	0	0	0	+	263742-1	21	0	21	mmu-mir-669a-2	97	20	41	1	21,	0,	20,
19	2	0	0	0	0	0	0	+	263742-1	21	0	21	mmu-mir-669a-1	97	18	39	1	21,	0,	18,
17	1	0	0	0	0	0	0	+	263743-1	18	0	18	mmu-mir-466g	80	13	31	1	18,	0,	13,
18	1	0	0	0	0	0	0	+	263745-1	20	0	19	mmu-mir-24-2	107	60	79	1	19,	0,	60,
18	1	0	0	0	0	0	0	+	263745-1	20	0	19	mmu-mir-24-1	68	43	62	1	19,	0,	43,
20	0	0	0	0	0	1	1	+	263753-1	20	0	20	mmu-mir-205	68	6	27	2	15,5,	0,15,	6,22,
21	1	0	0	0	0	0	0	+	263768-1	22	0	22	mmu-mir-16-2	95	16	38	1	22,	0,	16,
21	1	0	0	0	0	0	0	+	263768-1	22	0	22	mmu-mir-16-1	93	15	37	1	22,	0,	15,
19	3	0	0	0	0	0	0	+	263775-1	22	0	22	mmu-mir-93	88	14	36	1	22,	0,	14,
20	2	0	0	0	0	0	0	+	263775-1	22	0	22	mmu-mir-17	84	13	35	1	22,	0,	13,
21	1	0	0	0	0	0	0	+	263775-1	22	0	22	mmu-mir-106a	65	4	26	1	22,	0,	4,
19	1	0	0	0	0	0	0	+	263788-1	20	0	20	mmu-mir-302a	69	8	28	1	20,	0,	8,
19	1	0	0	0	0	0	0	+	263803-1	20	0	20	mmu-mir-188	68	5	25	1	20,	0,	5,
16	0	0	0	0	0	0	0	-	263842-1	16	0	16	mmu-mir-3470a	77	48	64	1	16,	0,	48,
19	1	0	0	0	0	0	0	+	263851-1	20	0	20	mmu-mir-188	68	5	25	1	20,	0,	5,
20	1	0	0	0	0	0	0	+	263874-1	22	0	21	mmu-mir-292	82	49	70	1	21,	0,	49,
20	1	0	0	0	0	0	0	+	263891-1	21	0	21	mmu-mir-361	70	5	26	1	21,	0,	5,
17	1	0	0	0	0	0	0	+	263901-1	18	0	18	mmu-mir-2134-1	55	6	24	1	18,	0,	6,
18	1	0	0	0	0	0	0	+	263904-1	20	1	20	mmu-mir-26a-2	84	14	33	1	19,	1,	14,
21	1	0	0	0	0	0	0	+	263920-1	22	0	22	mmu-mir-1981	82	0	22	1	22,	0,	0,
20	1	0	0	0	0	0	0	+	263929-1	21	0	21	mmu-mir-302b	74	10	31	1	21,	0,	10,
19	0	0	0	0	0	0	0	+	263934-1	22	0	19	mmu-mir-16-2	95	16	35	1	19,	0,	16,
19	0	0	0	0	0	0	0	+	263934-1	22	0	19	mmu-mir-16-1	93	15	34	1	19,	0,	15,
18	1	0	0	0	0	0	0	+	263948-1	19	0	19	mmu-mir-191	74	48	67	1	19,	0,	48,
18	1	0	0	0	0	0	0	+	263963-1	19	0	19	mmu-mir-302a	69	5	24	1	19,	0,	5,
19	1	0	0	0	0	0	0	+	263964-1	20	0	20	mmu-mir-434	94	59	79	1	20,	0,	59,
20	0	0	0	0	0	1	11	+	263966-1	20	0	20	mmu-mir-152	73	10	41	2	12,8,	0,12,	10,33,
20	1	0	0	0	0	0	0	+	264009-1	21	0	21	mmu-mir-485	73	8	29	1	21,	0,	8,
20	1	0	0	0	0	0	0	+	264011-1	21	0	21	mmu-mir-191	74	6	27	1	21,	0,	6,
20	2	0	0	0	0	0	0	+	264018-1	22	0	22	mmu-mir-292	82	49	71	1	22,	0,	49,
18	1	0	0	0	0	0	0	+	264020-1	19	0	19	mmu-mir-487b	82	50	69	1	19,	0,	50,
16	0	0	0	0	0	0	0	+	264046-1	21	5	21	mmu-mir-669n	54	5	21	1	16,	5,	5,
20	0	0	0	0	0	0	0	+	264046-1	21	1	21	mmu-mir-669c	109	23	43	1	20,	1,	23,
18	1	0	0	0	0	0	0	+	264073-1	19	0	19	mmu-mir-187	61	39	58	1	19,	0,	39,
22	1	0	0	0	0	0	0	+	264084-1	23	0	23	mmu-mir-20a	107	26	49	1	23,	0,	26,
22	0	0	0	0	0	1	1	+	264100-1	23	1	23	mmu-mir-292	82	48	71	2	4,18,	1,5,	48,53,
